,Name,Artist,Released,RYM Rating,Genres,Descriptors,Language,Track listing,Colorscheme,Num_of_RYM_Ratings
0,High Off Life,Future,15 May 2020,2.7,"Trap, Southern Hip Hop","male vocals,  drugs,  party,  hedonistic,  rhythmic,  nocturnal,  boastful,  melodic,  dark,  sexual,  hypnotic,  repetitive",English,"['Trapped in the Sun', 'HiTek Tek', 'Touch the Sky', 'Solitaires', 'Ridin Strikers', 'One of My', 'Posted With Demons', 'Hard to Choose One', 'Trillionaire', 'Harlem Shake', 'Up the River', 'Pray for a Key', 'Too Comfortable', 'All Bad', 'Outer Space Bih', 'Accepting My Flaws', 'Life Is Good', 'Last Name', 'Tycoon', '100 Shooters', 'Life Is Good Remix']","['#acacac', '#aaaaaa', '#bfbfbf', '#8f8f8f', '#cbcbcb']",3317
0,"Freeze, Melt",Cut Copy,21 August 2020,3.2,"Synthpop
Ambient Pop, Indietronica","mellow,  atmospheric,  melancholic,  meditative,  lush,  calm,  male vocals,  aquatic",English,"['Cold Water', 'Like Breaking Glass', 'Love Is All We Share', 'Stop, Horizon', 'Running in the Grass', 'A Perfect Day', 'Rain', 'In Transit']","['#9d8c84', '#947c7a', '#8aa1b1', '#5e7d99', '#afb7ba', '#cbbab0', '#b2b8b1']",455
0,Notes on a Conditional Form,The 1975,22 May 2020,2.7,"Electronic, Art Pop, Pop Rock
Future Garage, Indie Folk, Indie Pop, Pop Rock, Alternative Rock, House","eclectic,  male vocals,  love,  atmospheric,  introspective,  conscious,  mellow,  political,  melancholic,  sentimental,  melodic,  nocturnal,  philosophical",English,"['The 1975', 'People', 'The End (Music for Cars)', 'Frail State of Mind', 'Streaming', 'The Birthday Party', 'Yeah I Know', 'Then Because She Goes', 'Jesus Christ 2005 God Bless America', 'Roadkill', 'Me & You Together Song', ""I Think There's Something You Should Know"", 'Nothing Revealed / Everything Denied', 'Tonight (I Wish I Was Your Boy)', 'Shiny Collarbone', ""If You're Too Shy (Let Me Know)"", 'Playing on My Mind', 'Having No Head', 'What Should I Say', 'Bagsy Not in Net', ""Don't Worry"", 'Guys']","['#ada59d', '#bcbbb1', '#b5b5ac', '#c5c3bf']",4014
0,Ricky Music,Porches,13 March 2020,2.86,"Synthpop, Indietronica
Alternative R&B, Art Pop, Dream Pop","passionate,  sentimental,  lush,  male vocals,  introspective,  abstract,  love",English,"['Patience', 'Do U Wanna', 'Lipstick Song', 'PFB', 'I Wanna Ride', 'Madonna', ""I Can't Even Think"", 'Hair', 'Fuck_3', 'Wrote Some Songs', 'Rangerover']","['#cbcbcb', '#c62c22', '#407cc4', '#abb7c7', '#922713', '#234585', '#0c82c0', '#636365', '#878787', '#235dc1']",520
0,Looking for A Certain Ratio...,A Certain Ratio,August 1994,3.3,"Alternative Dance, Acid House, Trip Hop",,English,"['Shack Up (Radio Edit)', 'Flight (Massey Mix)', 'The Fox (MacSilva Mix)', ""There's Only This (Sub Sub's Rainy City Mix)"", 'Mickey Way (Manchester City Mix)', 'Touch (Primetime Mix)', 'Wild Party (Way Out West Mix)', ""Life's a Scream (Emergency Ward 10 Mix)"", ""Blown Away (Puffin' Stuff Mix)"", 'Bootsy (Swingfire Mix)', 'Si Firmir O Grido (Bandini Bimba Mix)']","['#c8c8bd', '#b8bfc9', '#353a57', '#909aa6', '#a6a8bd', '#878787', '#a5a9b2']",35
0,Tea for the Tillerman²,Yusuf / Cat StevensYusuf IslamCat Stevens,18 September 2020,3.19,"Folk Rock, Singer-Songwriter, Folk Pop",male vocals,English,"['Where Do the Children Play?', 'Hard Headed Woman', 'Wild World', 'Sad Lisa', 'Miles From Nowhere', 'But I Might Die Tonight', 'Longer Boats', 'Into White', 'On the Road to Find Out', 'Father and Son', 'Tea for the Tillerman']","['#bebfb8', '#2e2777', '#636476', '#9597c8', '#afa7e2', '#c9cccc', '#7f879c']",149
0,Starz,Yung Lean,15 May 2020,3.37,"Cloud Rap
Trap, Ambient Pop, Alternative R&B, Pop Rap, Witch House","atmospheric,  ethereal,  male vocals,  longing,  soft,  introspective,  alienation,  drugs,  nocturnal,  bittersweet,  sentimental,  melancholic,  sombre,  futuristic,  cold,  lethargic,  rhythmic,  raw,  melodic,  depressive",English,"['My Agenda', 'Yayo', 'Boylife in EU', 'Violence', 'Outta My Head', 'Dance in the Dark', 'Acid at 7/11', 'Starz', 'Hellraiser', 'Butterfly Paralyzed', 'Dogboy', 'Iceheart', 'Pikachu', 'Low', 'Sunset Sunrise', 'Put Me in a Spell']","['#b8c795', '#269932', '#afc47a', '#4bb046', '#2c9b34', '#3ca63a', '#496501', '#4db248', '#32a13a', '#cbda7f']",7928
0,Born Again,Black Sabbath,7 August 1983,3.07,"Heavy Metal, Hard Rock","heavy,  male vocals,  dark,  raw,  energetic,  rebellious,  hedonistic,  infernal,  nocturnal",English,"['Trashed', 'Stonehenge', 'Disturbing the Priest', 'The Dark', 'Zero the Hero', 'Digital Bitch', 'Born Again', 'Hot Line', 'Keep It Warm']","['#ec4326', '#3945b3', '#d43434', '#818d99', '#3343b2', '#732c30', '#514e59', '#374cb9', '#3348b5']",4709
0,And It's Still Alright,Nathaniel Rateliff,8 January 2020,3.14,Americana,male vocals,English,"[""And It's Still Alright""]","['#9e9995', '#53564b', '#7f8e7b', '#526971']",29
0,Supervision,La Roux,7 February 2020,2.57,"Synthpop
Synth Funk, Sophisti-Pop","melodic,  summer,  female vocals,  rhythmic,  playful,  bittersweet,  mellow,  repetitive",English,"['21st Century', 'Do You Feel', 'Automatic Driver', 'International Woman of Leisure', 'Everything I Live For', 'Otherside', 'He Rides', 'Gullible Fool']","['#a45f8c', '#b03d64', '#ce7372', '#e5b39a', '#ca8687', '#c6b19f', '#6d402b', '#bc958e', '#9f917a', '#bf862d']",789
0,No Fun Mondays,Billie Joe Armstrong,27 November 2020,2.96,"Power Pop, Pop Rock
Pop Punk","male vocals,  energetic,  party,  melodic,  playful","English, Italian","[""I Think We're Alone Now"", 'War Stories', 'Manic Monday', 'Corpus Christi', 'That Thing You Do!', 'Amico', ""You Can't Put Your Arms Round a Memory"", 'Kids in America', 'Not That Way Anymore', ""That's Rock 'n' Roll"", 'Gimme Some Truth', 'Whole Wide World', 'Police on My Back', 'A New England']","['#972f3a', '#bb7633', '#b8a77a', '#bba126', '#c38b2c']",173
0,Father of All…,Green Day,7 February 2020,1.31,"Garage Rock Revival, Pop Rock
Power Pop, Alternative Rock, Glam Rock","male vocals,  playful,  party,  hedonistic,  energetic,  rebellious,  rhythmic,  melodic",English,"['Father of All...', 'Fire, Ready, Aim', 'Oh Yeah!', 'Meet Me on the Roof', 'I Was a Teenage Teenager', 'Stab You in the Heart', 'Sugar Youth', 'Junkies on a High', 'Take the Money and Crawl', 'Graffitia']","['#7a7b7a', '#7a7a7a', '#b7ada2', '#532226', '#bab2a8', '#6d645d', '#d42d34', '#9c9791', '#afa499']",5506
0,Dark Hearts,Annie,16 October 2020,3.3,"Synthpop
Synthwave, Dream Pop","nocturnal,  female vocals,  ethereal,  lush,  apocalyptic,  bittersweet,  sensual,  mysterious,  melodic,  concept album",English,"['In Heaven', 'The Streets Where I Belong', 'Dark Hearts', 'Miracle Mile', 'Corridors of Time', ""Forever '92"", 'American Cars', 'Mermaid Dreams', 'Stay Tomorrow', 'The Countdown to the End of the World', 'The Bomb', 'The Untold Story', ""It's Finally Over""]","['#7a7a7a', '#9987a1', '#cbb4a6', '#cab99f']",670
0,Heartbreaker Please,Teddy Thompson,29 May 2020,3.27,"Pop Rock, Singer-Songwriter, Soft Rock
Blue-Eyed Soul, Americana",breakup,,[],"['#7a7a7a', '#7a7c7a', '#347490', '#1b3361', '#9a6ab6']",26
0,Weird!,YUNGBLUD,22 April 2020,2.78,"Pop Rock, New Wave
Synthpop, Power Pop, Post-Punk",male vocals,English,['Weird!'],"['#a8d7dd', '#57c5d6', '#24a6c8', '#ffa9e7']",63
0,Always Tomorrow,Best Coast,21 February 2020,2.77,"Indie Rock, Indie Pop
Power Pop, Indie Surf",female vocals,English,"['Different Light', 'Everything Has Changed', 'For the First Time', 'Graceless Kids', 'Wreckage', 'Rollercoaster', 'Master of My Own Mind', 'True', 'Seeing Red', 'Make It Last', 'Used to Be']","['#939395', '#b6b6b6', '#69695f', '#8dc5e0']",501
0,AngelHeaded Hipster: The Songs of Marc Bolan & T. Rex,"Various Artists
[Tribute: Marc Bolan]; [Tribute: T. Rex]; BMG",4 September 2020,3.14,Glam Rock,,English,"['Kesha - Children of the Revolution', 'Nick Cave - Cosmic Dancer', 'Joan Jett - Jeepster', 'Devendra Banhart - Scenescof', ""Lucinda Williams - Life's a Gas"", 'Peaches - Solid Gold, Easy Action', 'BØRNS - Dawn Storm', 'Beth Orton - Hippy Gumbo', 'King Khan - I Love to Boogie', 'Gaby Moreno - Beltane Walk', 'U2 - Bang a Gong (Get It On)', 'John Cameron Mitchell - Diamond Meadows', 'Emily Haines - Ballrooms of Mars', 'Father John Misty - Main Man', 'Perry Farrell - Rock On', 'Elysian Fields - The Street and Babe Shadow', 'Gavin Friday - The Leopards', 'Nena - Metal Guru', 'Marc Almond - Teenage Dream', 'Helga Davis - Organ Blues', 'Todd Rundgren - Planet Queen', 'Jesse Harris - Great Horse', 'Sean Lennon & Charlotte Kemp Muhl - Mambo Sun', ""Victoria Williams & Julian Lennon - Pilgrim's Tale"", 'David Johansen - Bang a Gong (Get It On) (Reprise)', 'Maria McKee & Gavin Friday - She Was Born to Be My Unicorn / Ride a White Swan']","['#1c356b', '#4c6488', '#cccccc', '#6d7c99']",49
0,R.Y.C,Mura Masa,17 January 2020,2.71,"Indietronica, Indie Pop
Post-Punk Revival, Alternative Dance, Indie Pop, Synthpop","male vocals,  female vocals,  melancholic,  eclectic,  alienation,  political",English,"['Raw Youth Collage', 'No Hope Generation', ""I Don't Think I Can Do This Again"", 'A Meeting at an Oak Tree', 'Deal Wiv It', 'Vicarious Living Anthem', 'In My Mind', 'Today', ""Live Like We're Dancing"", 'Teenage Headache Dreams', 'Nocturne for Strings and a Conversation']","['#9f9089', '#a14d33', '#7a7a7a']",1138
0,Wonder,Shawn Mendes,2 October 2020,2.55,"Pop
Pop Soul, Electropop","male vocals,  longing,  love",English,['Wonder'],"['#b2b3b6', '#52637d', '#aab2c9', '#909cb2', '#6c7e94', '#586d7e']",144
0,Music to Be Murdered By: Side B (Deluxe Edition),Eminem,18 December 2020,1.98,"Pop Rap
Hardcore Hip Hop, Horrorcore, Trap","male vocals,  vulgar,  violence,  humorous,  boastful,  political,  misanthropic,  introspective",English,"['Alfred (Intro)', 'Black Magic', ""Alfred's Theme"", 'Tone Deaf', 'Book of Rhymes', 'Favorite Bitch', 'Guns Blazing', 'Gnat', 'Higher', 'These Demons', 'Key (Skit)', 'She Loves Me', 'Killer', 'Zeus', 'Thus Far (Interlude)', 'Discombobulated', 'Premonition (Intro)', 'Unaccommodating', ""You Gon' Learn"", 'Alfred (Interlude)', 'Those Kinda Nights', 'In Too Deep', 'Godzilla', 'Darkness', 'Leaving Heaven', 'Yah Yah', 'Stepdad (Intro)', 'Stepdad', 'Marsh', 'Never Love Again', 'Little Engine', 'Lock It Up', 'Farewell', 'No Regrets', 'I Will', 'Alfred (Outro)']","['#374254', '#9290a6', '#6c1b2c', '#9d9a93']",2352
0,Love Goes,Sam Smith,30 October 2020,2.55,"Pop, Contemporary R&B
Dance-Pop, Adult Contemporary, Pop Soul","androgynous vocals,  melodic,  love,  introspective,  warm,  LGBT,  melancholic,  mellow,  sentimental",English,"['Young', 'Diamonds', 'Another One', 'My Oasis', 'So Serious', ""Dance ('Till You Love Someone Else)"", 'For the Lover That I Lost', 'Breaking Hearts', 'Forgive Myself', 'Love Goes', 'Kids Again', 'Dancing With a Stranger [bonus track]', 'How Do You Sleep? [bonus track]', 'To Die For [bonus track]', ""I'm Ready [bonus track]"", 'Fire on Fire [bonus track]', 'Calvin Harris - Promises [bonus track]']","['#7a7e7a', '#a27055', '#87a67a', '#d8a48e', '#b7c37a', '#635c16', '#b0a0a0', '#663622', '#b9bc6f']",438
0,Music to Be Murdered By,Eminem,17 January 2020,1.98,"Pop Rap, Trap
Hardcore Hip Hop, Horrorcore, Trap","male vocals,  violence,  death,  angry,  rhythmic,  aggressive,  drugs,  boastful,  energetic,  nocturnal,  introspective,  sarcastic,  hedonistic,  urban,  repetitive,  vulgar,  female vocals,  humorous",English,"['Premonition (Intro)', 'Unaccommodating', ""You Gon' Learn"", 'Alfred (Interlude)', 'Those Kinda Nights', 'In Too Deep', 'Godzilla', 'Darkness', 'Leaving Heaven', 'Yah Yah', 'Stepdad (Intro)', 'Stepdad', 'Marsh', 'Never Love Again', 'Little Engine', 'Lock It Up', 'Farewell', 'No Regrets', 'I Will', 'Alfred (Outro)']","['#8e1327', '#9b99ae', '#6d6b5f', '#db615c']",7075
0,The Third Gleam,The Avett Brothers,28 August 2020,3.12,"Alt-Country, Contemporary Folk","lush,  male vocals,  pastoral",,"['Victory', 'I Should’ve Spent the Day With My Family', 'Prison to Heaven', 'Back Into the Light', 'Women Like You', 'Untitled #4', 'I Go to My Heart', 'The Fire']","['#73c5d0', '#9e8f64', '#7a7a7a']",115
0,A Portrait of an Ugly Man,Remo Drive,26 June 2020,2.33,"Indie Rock
Emo-Pop, Power Pop, Alternative Rock","melodic,  male vocals,  introspective,  bittersweet",English,"['A Guide to Live By', 'Star Worship', 'Dead Man', ""If I've Ever Looked Too Deep in Thought"", 'The Ugly Man Sings', 'True Romance Lives', 'Ode to Joy 2', 'The Night I Kidnapped Remo Drive', 'A Flower and a Weed', 'Easy as That']","['#eccca3', '#a39685', '#beaeaf', '#825b30']",465
0,Washed Out Headspace,Robert Horton,16 August 2005,4.0,,,,"['Window to the Sky', 'Misty Leader (Math at the Horseraces)', 'Washed Out Headspace', 'In Green Underbrush and Cover', '8 Seconds of Fahey Tuning', ""A Grasshopper's Startled Look as the Car Pulls Up"", 'Drinking Beer Around the Fire', 'Pressed Rat and Warthog', 'Sight Seeing Tour to Ruins of the Church of Anthrax', 'Found Poetry']","['#6a0f0a', '#70687f', '#a97a82', '#7c322f', '#517ba1']",3
0,The Mother Stone,Caleb Landry Jones,1 May 2020,3.21,"Art Rock, Baroque Pop, Progressive Pop
Glam Rock, Cabaret, Psychedelic Pop, Vaudeville","quirky,  eclectic,  playful,  drugs,  psychedelic,  progressive,  male vocals,  surreal,  complex",English,"['Flag Day / The Mother Stone', ""You're So Wonderfull"", 'I Dig Your Dog', 'Katya', 'All I Am in You / The Big Worm', ""No Where's Where Nothing's Died"", 'Licking the Days', 'For the Longest Time', 'The Hodge-Podge Porridge Poke', 'I Want to Love You', 'The Great I Am', 'Lullabbey', ""No Where's Where Nothing's Died (A Marvelous Pain)"", 'Thanks for Staying', 'Little Planet Pig']","['#7b8181', '#b6aca0', '#ddbca9', '#755e50']",387
0,Heartbreak Weather,Niall Horan,13 March 2020,2.81,"Pop Rock
Pop Soul, Synthpop, Folk Pop, Dance-Pop","breakup,  melodic,  romantic,  longing,  warm,  sentimental,  male vocals,  sexual,  soft",English,"['Heartbreak Weather', 'Black and White', 'Dear Patience', 'Bend the Rules', 'Small Talk', 'Nice to Meet Ya', 'Put a Little Love on Me', 'Arms of a Stranger', 'Everywhere', 'Cross Your Mind', 'New Angel', 'No Judgement', 'San Francisco', 'Still']","['#8b9c94', '#5e6e54', '#70b5ba', '#abc2ca', '#e3cba9', '#b69b7e']",410
0,Lovers Rock,The Dears,15 May 2020,3.3,"Indie Rock
Chamber Pop",,,"['Heart of an Animal', ""I Know What You're Thinking and it's Awful"", 'Instant Nightmare!', 'Is This What You Really Want?', 'The Worst in Us', 'Stille Lost', 'No Place on Earth', 'Play Dead', 'Too Many Wrongs', ""We'll Go Into Hiding""]","['#7a7a7a', '#025573', '#00a3e7', '#cccccc']",149
0,All Visible Objects,Moby,15 May 2020,2.72,"Progressive House
Ambient House, Tech Trance","mellow,  political,  melancholic,  party,  female vocals,  atmospheric,  ethereal",,"['Morningside', 'My Only Love', 'Refuge', 'One Last Time', 'Power is Taken', 'Rise Up in Love', 'Forever', 'Too Much Change', 'Separation', 'Tecie', 'All Visible Objects']","['#b9b1ae', '#9b999a', '#69707a', '#a3aab8', '#b8bcc5', '#55565b', '#99989d', '#c6c8c7']",320
0,Funeral,Lil Wayne,31 January 2020,2.31,"Southern Hip Hop, Trap
Hardcore Hip Hop, Pop Rap","vulgar,  male vocals,  sexual,  death,  boastful,  urban,  violence,  rhythmic",English,"['Funeral', 'Mahogany', 'Mama Mia', 'I Do It', 'Dreams', 'Stop Playin With Me', 'Clap for Em', 'Bing James', 'Not Me', 'Trust Nobody', 'Know You Know', 'Wild Dogs', 'Harden', ""I Don't Sleep"", 'Sights and Silencers', 'Ball Hard', ""Bastard (Satan's Kid)"", 'Get Outta My Head', 'Piano Trap', 'Line Em Up', 'Darkside', 'Never Mind', 'T.O.', ""Wayne's World""]","['#c0c0c0', '#aeada9', '#655653', '#7a7a7a']",1668
0,Blame It on Baby,DaBaby,17 April 2020,1.85,"Trap, Southern Hip Hop
Pop Rap","male vocals,  boastful,  passionate,  rhythmic,  urban,  sexual,  energetic",English,"[""Can't Stop"", 'Pick Up', 'Lightskin Shit', 'Talk About It', 'Sad Shit', 'Find My Way', 'Rockstar', 'Jump', 'Champion', 'Drop', 'Blame It on Baby', 'Nasty', 'Amazing Grace']","['#03629a', '#023b66', '#b78e7a', '#623516']",2325
0,I Am Not a Dog on a Chain,Morrissey,20 March 2020,2.94,"Pop Rock, Alternative Rock
Art Pop, Synthpop, Neo-Psychedelia","bittersweet,  political,  sarcastic,  introspective,  mellow,  melancholic,  melodic,  passionate,  male vocals,  pessimistic,  humorous,  uplifting,  rebellious",English,"['Jim Jim Falls', 'Love Is on Its Way Out', ""Bobby, Don't You Think They Know?"", 'I Am Not a Dog on a Chain', 'What Kind of People Live in These Houses?', 'Knockabout World', 'Darling, I Hug a Pillow', 'Once I Saw the River Clean', 'The Truth About Ruth', 'The Secret of Music', 'My Hurling Days Are Done']","['#ab8987', '#6a3b35', '#b890aa', '#947769']",838
0,CYR,The Smashing Pumpkins,27 November 2020,2.33,"Synthpop
Alternative Rock","male vocals,  melodic,  melancholic,  cold,  bittersweet,  introspective,  poetic,  anxious,  rhythmic,  atmospheric,  abstract,  nocturnal,  female vocals,  longing,  love,  lush",English,"['The Colour of Love', 'Confessions of a Dopamine Addict', 'Cyr', 'Dulcet in E', 'Wrath', 'Ramona', 'Anno Satana', 'Birch Grove', 'Wyttch', 'Starrcraft', 'Purple Blood', 'Save Your Tears', 'Telegenix', 'Black Forest, Black Hills', 'Adrennalynne', 'Haunted', 'The Hidden Sun', 'Schaudenfreud', 'Tyger, Tyger', 'Minerva']","['#7a7a7a', '#b1aca3', '#a2979d', '#b3b7c2', '#99879f', '#534053']",1145
0,American Standard,James Taylor,28 February 2020,2.7,Standards,"mellow,  male vocals",English,"['My Blue Heaven', 'Moon River', 'Teach Me Tonight', 'As Easy as Rolling Off a Log', 'Almost Like Being in Love', ""Sit Down You're Rockin' the Boat"", 'Nearness of You', ""You've Got to Be Carefully Taught"", 'God Bless the Child', 'Pennies From Heaven', 'My Heart Stood Still', ""Ol' Man River"", ""(It's Only) A Paper Moon"", 'The Surrey With the Fringe on Top']","['#c4c0b7', '#a49d97', '#adadad', '#7b7d7c', '#babbb7']",87
0,Bigger Love,John Legend,19 June 2020,2.41,"Contemporary R&B, Neo-Soul","male vocals,  melodic,  love",,"['Ooh Laa', 'Actions', 'I Do', 'One Life', 'Wild', 'Bigger Love', 'U Move, I Move', 'Favorite Place', 'Slow Cooker', 'Focused', 'Conversations in the Dark', 'Don’t Walk Away', 'Remember Us', 'I’m Ready', 'Always', 'Never Break']","['#62d6c3', '#ae979f', '#c2c3c5', '#6b5d6a', '#87758d', '#94b9a8']",212
0,The Deadbeat Bang of Heartbreak City,Beach Slang,10 January 2020,2.29,"Punk Rock, Alternative Rock
Hard Rock","melodic,  melancholic,  male vocals,  anxious,  energetic,  passionate",English,"['All the Kids in LA', 'Let It Ride', 'Bam Rang Rang', 'Tommy in the 80s', 'Nobody Say Nothing', 'Nowhere Bus', 'Stiff', 'Born to Raise Hell', 'Sticky Thumbs', 'Kicking Over Bottles', 'Bar No One']","['#818a98', '#848a92', '#97979a', '#8190b8', '#c1c5b7']",232
0,Smile,Katy Perry,28 August 2020,2.41,"Dance-Pop
Contemporary R&B, Electropop","female vocals,  rhythmic,  melodic,  playful,  optimistic,  anthemic,  bittersweet,  warm,  summer,  uplifting",English,"['Never Really Over', 'Cry About It Later', 'Teary Eyes', 'Daisies', 'Resilient', 'Not the End of the World', 'Smile', 'Champagne Problems', 'Tucked', 'Harleys in Hawaii', 'Only Love', 'What Makes a Woman']","['#324566', '#7c839f', '#ea1b2f', '#97a5c2', '#8a97a0', '#cfbea4']",1581
0,Changes,Justin Bieber,14 February 2020,1.35,"Contemporary R&B
Pop Rap, Trap","sensual,  romantic,  male vocals,  love,  sexual,  sentimental,  hedonistic",English,"['All Around Me', 'Habitual', 'Come Around Me', 'Intentions', 'Yummy', 'Available', 'Forever', 'Running Over', 'Take It Out on Me', 'Second Emotion', 'Get Me', 'E.T.A.', 'Changes', 'Confirmation', 'That’s What Love Is', 'At Least for Now', 'Yummy (Summer Walker Remix)']","['#c9392e', '#631113', '#ff8575', '#ff7f70']",2202
0,"Diplo Presents Thomas Wesley, Chapter 1: Snake Oil",Diplo Presents: Thomas WesleyDiploThomas Wesley,29 May 2020,1.34,"Contemporary R&B, Pop Rap, Country Pop
Bro-Country, Trap","male vocals,  female vocals",English,"['Intro', 'So Long', 'Heartless', 'Lonely', 'Dance With Me', 'Do Si Do', 'On Mine', 'Real Life Stuff', 'Hometown', 'Heartbreak', 'Heartless', 'Lil Nas X & Billy Ray Cyrus - Old Town Road (Diplo Remix)']","['#eac0a7', '#a08574', '#725849', '#bca293']",227
0,Conflict of Interest,Ghetts,19 February 2021,3.05,"UK Hip Hop
Grime, UK Drill, Trap","sampling,  urban,  male vocals",English,"['Fine Wine', 'Mozambique', 'Fire and Brimstone', 'Hop Out', 'IC3', 'Autobiography', 'Good Hearts', 'Dead to Me', '10,000 Tears', 'Sonya', 'Proud Family', 'Skengman', 'No Mercy', 'Crud', 'Squeeze', 'Little Bo Peep']","['#989898', '#523e35', '#a46147', '#a7a7a7']",409
