"id","Metacritic_Score","Rank","Album_Name","Singer","Release_Date","Description","name","popularity","acousticness","danceability","energy","instrumentalness","key","liveness","loudness","mode","speechiness","tempo","time_signature","valence"
1936,89,8,"Heart Under","Just Mustard","2022-05-27","The second full-length release for the Irish rock quintet Just Mustard was self-produced and mixed by Audiobooks' David Wrench.","I Am You",31,0.00636,0.441,0.427,0.942,9,0.0959,-8.376,1,0.0276,79.012,4,0.126
1937,89,9,"Natural Brown Prom Queen","Sudan Archives","2022-09-09","Race, womanhood and relationships are some of themes on the second full-length release for Los Angeles-based violinist/singer Sudan Archives.","Milk Me",40,0.16,0.691,0.678,0.494,0,0.133,-7.312,1,0.042,156,4,0.575
1937,89,9,"Natural Brown Prom Queen","Sudan Archives","2022-09-09","Race, womanhood and relationships are some of themes on the second full-length release for Los Angeles-based violinist/singer Sudan Archives.","Do Your Thing (Refreshing Springs)",39,0.71,0.54,0.694,4.7e-06,3,0.239,-8.495,0,0.0985,94.838,3,0.261
1937,89,9,"Natural Brown Prom Queen","Sudan Archives","2022-09-09","Race, womanhood and relationships are some of themes on the second full-length release for Los Angeles-based violinist/singer Sudan Archives.","OMG BRITT",44,0.0249,0.787,0.666,1.29e-05,1,0.162,-7.697,1,0.0772,119.959,4,0.174
1937,89,9,"Natural Brown Prom Queen","Sudan Archives","2022-09-09","Race, womanhood and relationships are some of themes on the second full-length release for Los Angeles-based violinist/singer Sudan Archives.","Home Maker",52,0.0142,0.766,0.55,0.0452,1,0.123,-7.898,1,0.0758,106.99,4,0.356
1937,89,9,"Natural Brown Prom Queen","Sudan Archives","2022-09-09","Race, womanhood and relationships are some of themes on the second full-length release for Los Angeles-based violinist/singer Sudan Archives.","ChevyS10",44,0.0553,0.683,0.605,0.000112,11,0.117,-7.179,0,0.0404,120.022,4,0.31
1937,89,9,"Natural Brown Prom Queen","Sudan Archives","2022-09-09","Race, womanhood and relationships are some of themes on the second full-length release for Los Angeles-based violinist/singer Sudan Archives.","NBPQ (Topless)",47,0.0569,0.516,0.827,0.000883,0,0.103,-6.085,1,0.115,128.461,4,0.45
1937,89,9,"Natural Brown Prom Queen","Sudan Archives","2022-09-09","Race, womanhood and relationships are some of themes on the second full-length release for Los Angeles-based violinist/singer Sudan Archives.","Yellow Brick Road",47,0.206,0.502,0.741,0.0305,1,0.371,-5.621,1,0.432,174.626,4,0.165
1937,89,9,"Natural Brown Prom Queen","Sudan Archives","2022-09-09","Race, womanhood and relationships are some of themes on the second full-length release for Los Angeles-based violinist/singer Sudan Archives.","Freakalizer",43,0.0323,0.826,0.805,0.000112,3,0.085,-5.784,0,0.0435,122.715,4,0.62
1937,89,9,"Natural Brown Prom Queen","Sudan Archives","2022-09-09","Race, womanhood and relationships are some of themes on the second full-length release for Los Angeles-based violinist/singer Sudan Archives.","Ciara",46,0.151,0.731,0.636,3.64e-05,9,0.707,-7.384,0,0.0725,119.984,4,0.342
1937,89,9,"Natural Brown Prom Queen","Sudan Archives","2022-09-09","Race, womanhood and relationships are some of themes on the second full-length release for Los Angeles-based violinist/singer Sudan Archives.","Loyal (EDD)",45,0.0635,0.685,0.524,0.708,8,0.135,-8.552,1,0.0418,120.013,4,0.405
1937,89,9,"Natural Brown Prom Queen","Sudan Archives","2022-09-09","Race, womanhood and relationships are some of themes on the second full-length release for Los Angeles-based violinist/singer Sudan Archives.","Copycat (Broken Notions)",42,0.0274,0.646,0.724,0.109,1,0.353,-6.103,0,0.123,119.897,4,0.303
1937,89,9,"Natural Brown Prom Queen","Sudan Archives","2022-09-09","Race, womanhood and relationships are some of themes on the second full-length release for Los Angeles-based violinist/singer Sudan Archives.","Homesick (Gorgeous & Arrogant)",40,0.0765,0.493,0.45,0.00454,4,0.185,-6.463,0,0.0977,113.63,4,0.114
1937,89,9,"Natural Brown Prom Queen","Sudan Archives","2022-09-09","Race, womanhood and relationships are some of themes on the second full-length release for Los Angeles-based violinist/singer Sudan Archives.","FLUE",41,0.261,0.438,0.621,0.000389,0,0.112,-5.339,0,0.0481,93.286,4,0.373
1937,89,9,"Natural Brown Prom Queen","Sudan Archives","2022-09-09","Race, womanhood and relationships are some of themes on the second full-length release for Los Angeles-based violinist/singer Sudan Archives.","TDLY (Homegrown Land)",42,0.0219,0.571,0.777,0.0155,3,0.178,-5.513,0,0.0791,119.911,4,0.477
1937,89,9,"Natural Brown Prom Queen","Sudan Archives","2022-09-09","Race, womanhood and relationships are some of themes on the second full-length release for Los Angeles-based violinist/singer Sudan Archives.","Selfish Soul",58,0.0206,0.677,0.551,0.269,7,0.088,-7.963,1,0.0293,106.954,4,0.246
1937,89,9,"Natural Brown Prom Queen","Sudan Archives","2022-09-09","Race, womanhood and relationships are some of themes on the second full-length release for Los Angeles-based violinist/singer Sudan Archives.","It's Already Done",41,0.341,0.493,0.584,0.527,1,0.16,-7.582,0,0.289,79.498,4,0.812
1937,89,9,"Natural Brown Prom Queen","Sudan Archives","2022-09-09","Race, womanhood and relationships are some of themes on the second full-length release for Los Angeles-based violinist/singer Sudan Archives.","#513",39,0.284,0.626,0.771,0.00132,1,0.112,-5.799,1,0.163,79.15,4,0.646
1937,89,9,"Natural Brown Prom Queen","Sudan Archives","2022-09-09","Race, womanhood and relationships are some of themes on the second full-length release for Los Angeles-based violinist/singer Sudan Archives.","Is This Real? (Can You Hear Yourself?)",43,0.929,0.286,0.209,0.0303,3,0.115,-12.302,0,0.0333,129.899,4,0.145
1938,89,10,"Feeding the Machine","Binker & Moses","2022-02-25","The latest full-length release for British free jazz duo Binker & Moses was recorded by producer Hugh Padgham.","After The Machine Settles",19,0.163,0.334,0.557,0.84,10,0.0709,-10.086,0,0.0682,170.764,4,0.196
1938,89,10,"Feeding the Machine","Binker & Moses","2022-02-25","The latest full-length release for British free jazz duo Binker & Moses was recorded by producer Hugh Padgham.","Accelerometer Overdose",25,0.000402,0.268,0.49,0.849,0,0.155,-8.436,1,0.0325,158.335,4,0.0336
1938,89,10,"Feeding the Machine","Binker & Moses","2022-02-25","The latest full-length release for British free jazz duo Binker & Moses was recorded by producer Hugh Padgham.","Active-Multiple-Fetish-Overlord",22,0.176,0.496,0.627,0.805,1,0.129,-10.755,1,0.253,65.218,3,0.325
1938,89,10,"Feeding the Machine","Binker & Moses","2022-02-25","The latest full-length release for British free jazz duo Binker & Moses was recorded by producer Hugh Padgham.","Feed Infinite",21,0.1,0.381,0.815,0.851,5,0.0839,-10.221,0,0.0622,117.553,5,0.366
1938,89,10,"Feeding the Machine","Binker & Moses","2022-02-25","The latest full-length release for British free jazz duo Binker & Moses was recorded by producer Hugh Padgham.","Asynchronous Intervals",24,0.446,0.31,0.581,0.878,7,0.0586,-9.217,1,0.0626,141.893,4,0.0794
1938,89,10,"Feeding the Machine","Binker & Moses","2022-02-25","The latest full-length release for British free jazz duo Binker & Moses was recorded by producer Hugh Padgham.","Because Because",16,0.027,0.219,0.695,0.79,2,0.102,-10.544,1,0.0666,99.3,4,0.0396
1939,89,11,"Riderless Horse","Nina Nastasia","2022-07-22","Produced with Steve Albini and Greg Norman, the seventh full-length release for singer-songwriter Nina Nastasia was influenced by her dysfunctional relationship with manager/partner Kennan Gudjonsson and his suicide in 2020.","Nature",20,0.812,0.48,0.111,0,2,0.361,-17.373,1,0.0383,117.037,3,0.107
1939,89,11,"Riderless Horse","Nina Nastasia","2022-07-22","Produced with Steve Albini and Greg Norman, the seventh full-length release for singer-songwriter Nina Nastasia was influenced by her dysfunctional relationship with manager/partner Kennan Gudjonsson and his suicide in 2020.","The Two of Us",19,0.866,0.686,0.12,0,4,0.0939,-11.937,1,0.044,137.497,4,0.236
1939,89,11,"Riderless Horse","Nina Nastasia","2022-07-22","Produced with Steve Albini and Greg Norman, the seventh full-length release for singer-songwriter Nina Nastasia was influenced by her dysfunctional relationship with manager/partner Kennan Gudjonsson and his suicide in 2020.","Creek and Chimes",15,0.74,0.18,0.318,0.999,10,0.918,-38.366,1,0.0652,107.366,4,0
1939,89,11,"Riderless Horse","Nina Nastasia","2022-07-22","Produced with Steve Albini and Greg Norman, the seventh full-length release for singer-songwriter Nina Nastasia was influenced by her dysfunctional relationship with manager/partner Kennan Gudjonsson and his suicide in 2020.","You Were So Mad",21,0.835,0.542,0.0636,0,7,0.087,-12.25,1,0.0409,122.497,4,0.128
1939,89,11,"Riderless Horse","Nina Nastasia","2022-07-22","Produced with Steve Albini and Greg Norman, the seventh full-length release for singer-songwriter Nina Nastasia was influenced by her dysfunctional relationship with manager/partner Kennan Gudjonsson and his suicide in 2020.","Go Away",22,0.789,0.445,0.11,0,4,0.147,-12.848,0,0.0455,71.963,4,0.103
1939,89,11,"Riderless Horse","Nina Nastasia","2022-07-22","Produced with Steve Albini and Greg Norman, the seventh full-length release for singer-songwriter Nina Nastasia was influenced by her dysfunctional relationship with manager/partner Kennan Gudjonsson and his suicide in 2020.","Afterwards",22,0.814,0.434,0.115,0,7,0.125,-13.181,1,0.0557,79.585,4,0.306
1939,89,11,"Riderless Horse","Nina Nastasia","2022-07-22","Produced with Steve Albini and Greg Norman, the seventh full-length release for singer-songwriter Nina Nastasia was influenced by her dysfunctional relationship with manager/partner Kennan Gudjonsson and his suicide in 2020.","The Roundabout",19,0.897,0.488,0.169,0,7,0.207,-11.647,1,0.0599,89.971,3,0.34
1939,89,11,"Riderless Horse","Nina Nastasia","2022-07-22","Produced with Steve Albini and Greg Norman, the seventh full-length release for singer-songwriter Nina Nastasia was influenced by her dysfunctional relationship with manager/partner Kennan Gudjonsson and his suicide in 2020.","Trust",17,0.958,0.438,0.0485,0.00295,7,0.135,-18.112,1,0.0361,103.67,1,0.171
1939,89,11,"Riderless Horse","Nina Nastasia","2022-07-22","Produced with Steve Albini and Greg Norman, the seventh full-length release for singer-songwriter Nina Nastasia was influenced by her dysfunctional relationship with manager/partner Kennan Gudjonsson and his suicide in 2020.","Just Stay in Bed",34,0.825,0.411,0.118,0,7,0.112,-16.49,1,0.0539,201.37,3,0.322
1939,89,11,"Riderless Horse","Nina Nastasia","2022-07-22","Produced with Steve Albini and Greg Norman, the seventh full-length release for singer-songwriter Nina Nastasia was influenced by her dysfunctional relationship with manager/partner Kennan Gudjonsson and his suicide in 2020.","Ask Me",19,0.826,0.432,0.0938,0,7,0.152,-12.938,1,0.0479,77.776,4,0.343
1939,89,11,"Riderless Horse","Nina Nastasia","2022-07-22","Produced with Steve Albini and Greg Norman, the seventh full-length release for singer-songwriter Nina Nastasia was influenced by her dysfunctional relationship with manager/partner Kennan Gudjonsson and his suicide in 2020.","This Is Love",28,0.853,0.569,0.162,0,7,0.337,-13.689,1,0.0345,125.775,4,0.122
1939,89,11,"Riderless Horse","Nina Nastasia","2022-07-22","Produced with Steve Albini and Greg Norman, the seventh full-length release for singer-songwriter Nina Nastasia was influenced by her dysfunctional relationship with manager/partner Kennan Gudjonsson and his suicide in 2020.","Cork and Pour",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1939,89,11,"Riderless Horse","Nina Nastasia","2022-07-22","Produced with Steve Albini and Greg Norman, the seventh full-length release for singer-songwriter Nina Nastasia was influenced by her dysfunctional relationship with manager/partner Kennan Gudjonsson and his suicide in 2020.","Blind as Batsies",20,0.804,0.649,0.141,4.03e-06,7,0.122,-14.647,1,0.0483,122.389,4,0.195
1939,89,11,"Riderless Horse","Nina Nastasia","2022-07-22","Produced with Steve Albini and Greg Norman, the seventh full-length release for singer-songwriter Nina Nastasia was influenced by her dysfunctional relationship with manager/partner Kennan Gudjonsson and his suicide in 2020.","Lazy Road",19,0.905,0.548,0.0735,0,4,0.194,-16.315,1,0.0468,117.351,3,0.257
1940,88,12,"King's Disease III","Nas","2022-11-11","The third King's Disease album from rapper Nas was produced by Hit-Boy.","First Time",59,0.184,0.557,0.793,0,6,0.197,-4.105,1,0.376,176.026,4,0.531
1940,88,12,"King's Disease III","Nas","2022-11-11","The third King's Disease album from rapper Nas was produced by Hit-Boy.","Beef",59,0.0563,0.7,0.662,0,11,0.109,-3.977,0,0.216,91.871,4,0.219
1940,88,12,"King's Disease III","Nas","2022-11-11","The third King's Disease album from rapper Nas was produced by Hit-Boy.","Serious Interlude",60,0.222,0.405,0.879,0,3,0.28,-4.945,1,0.338,85.908,4,0.508
1940,88,12,"King's Disease III","Nas","2022-11-11","The third King's Disease album from rapper Nas was produced by Hit-Boy.","Reminisce",62,0.039,0.416,0.87,0,0,0.155,-3.464,1,0.36,180.336,4,0.401
1940,88,12,"King's Disease III","Nas","2022-11-11","The third King's Disease album from rapper Nas was produced by Hit-Boy.","Get Light",61,0.0352,0.528,0.884,0,8,0.405,-3.847,1,0.388,98.609,4,0.417
1940,88,12,"King's Disease III","Nas","2022-11-11","The third King's Disease album from rapper Nas was produced by Hit-Boy.","30",64,0.0093,0.529,0.703,0,5,0.215,-4.019,0,0.052,113.96,4,0.101
1940,88,12,"King's Disease III","Nas","2022-11-11","The third King's Disease album from rapper Nas was produced by Hit-Boy.","Once a Man, Twice a Child",60,0.383,0.678,0.807,0,2,0.665,-6.409,1,0.381,82.031,4,0.78
1940,88,12,"King's Disease III","Nas","2022-11-11","The third King's Disease album from rapper Nas was produced by Hit-Boy.","Don't Shoot",58,0.0578,0.373,0.901,0,1,0.642,-4.715,1,0.449,76.519,4,0.631
1940,88,12,"King's Disease III","Nas","2022-11-11","The third King's Disease album from rapper Nas was produced by Hit-Boy.","Ghetto Reporter",64,0.0116,0.561,0.922,0,10,0.192,-3.941,0,0.317,92.289,4,0.817
1940,88,12,"King's Disease III","Nas","2022-11-11","The third King's Disease album from rapper Nas was produced by Hit-Boy.","Hood2Hood",62,0.0323,0.665,0.829,0,1,0.335,-3.669,1,0.183,97.191,4,0.48
1940,88,12,"King's Disease III","Nas","2022-11-11","The third King's Disease album from rapper Nas was produced by Hit-Boy.","Til My Last Breath - Bonus Track",59,0.0798,0.693,0.76,0,5,0.132,-3.161,1,0.315,180.007,4,0.732
1940,88,12,"King's Disease III","Nas","2022-11-11","The third King's Disease album from rapper Nas was produced by Hit-Boy.","Michael & Quincy",68,0.012,0.681,0.848,0,1,0.147,-4.222,0,0.305,93.334,4,0.288
1940,88,12,"King's Disease III","Nas","2022-11-11","The third King's Disease album from rapper Nas was produced by Hit-Boy.","WTF SMH",60,0.469,0.568,0.863,0,11,0.0929,-3.696,1,0.372,86.662,4,0.764
1940,88,12,"King's Disease III","Nas","2022-11-11","The third King's Disease album from rapper Nas was produced by Hit-Boy.","I'm on Fire",61,0.17,0.506,0.971,0,8,0.423,-3.629,1,0.304,160.064,4,0.556
1940,88,12,"King's Disease III","Nas","2022-11-11","The third King's Disease album from rapper Nas was produced by Hit-Boy.","Recession Proof",61,0.0856,0.717,0.88,0,1,0.272,-3.786,1,0.278,94.041,4,0.754
1940,88,12,"King's Disease III","Nas","2022-11-11","The third King's Disease album from rapper Nas was produced by Hit-Boy.","Thun",65,0.187,0.737,0.947,0,10,0.196,-1.588,0,0.324,92.09,4,0.742
1940,88,12,"King's Disease III","Nas","2022-11-11","The third King's Disease album from rapper Nas was produced by Hit-Boy.","Legit",65,0.21,0.428,0.925,0,2,0.451,-3.742,1,0.472,83.508,4,0.392
1941,88,13,"And in the Darkness, Hearts Aglow","Weyes Blood","2022-11-18","The latest full-length release for Weyes Blood is the second album of a planned trilogy of albums that began with 2019's Titanic Rising.","Twin Flame",58,0.291,0.732,0.414,0.436,8,0.103,-8.8,1,0.034,95.956,4,0.685
1941,88,13,"And in the Darkness, Hearts Aglow","Weyes Blood","2022-11-18","The latest full-length release for Weyes Blood is the second album of a planned trilogy of albums that began with 2019's Titanic Rising.","The Worst Is Done",56,0.43,0.606,0.597,0.00229,3,0.162,-9.654,1,0.0272,121.278,4,0.619
1941,88,13,"And in the Darkness, Hearts Aglow","Weyes Blood","2022-11-18","The latest full-length release for Weyes Blood is the second album of a planned trilogy of albums that began with 2019's Titanic Rising.","Hearts Aglow",57,0.723,0.419,0.501,0.261,9,0.102,-8.662,1,0.031,109.1,3,0.116
1941,88,13,"And in the Darkness, Hearts Aglow","Weyes Blood","2022-11-18","The latest full-length release for Weyes Blood is the second album of a planned trilogy of albums that began with 2019's Titanic Rising.","Grapevine",59,0.603,0.356,0.401,0.5,4,0.1,-9.399,0,0.0295,124.192,3,0.0908
