"Metacritic_Score","Rank","Album_Name","Singer","Release_Date","Desciption","User_Score","Release_Year","id"
81,140,"Lala Belu","Hailu Mergia",2018-02-23,"The first new release in 15 years for the Ethiopian keyboard and accordion player features contributions from Tony Buck and Mike Majkowski.",NA,2018,"hailumergia2018lalelu"
81,141,"Angels of Death","Jennifer Castle",2018-05-18,"The third full-length release for the Canadian singer-songwriter was written in a 19th century church near Lake Erie.",NA,2018,"jennifercastle2018angath"
81,142,"Onion","Shannon and the Clams",2018-02-16,"The fifth full-length release for the Oakland, California quartet was produced by the Black Keys' Dan Auerbach.",7.8,2018,"shannonandtheclams2018oniion"
81,143,"Bark Your Head Off, Dog","Hop Along",2018-04-06,"The third full-length release for the Philadelphia indie rock band led by Frances Quinlan was self-produced and recorded.",8,2018,"hopalong2018bardog"
81,144,"13 Rivers","Richard Thompson",2018-09-14,"The latest full-length solo release for the British singer-songwriter was self-produced.",8.3,2018,"richardthompson201813rers"
81,145,"Dead Magic","Anna von Hausswolff",2018-03-02,"The fourth full-length release for the Swedish singer-songwriter features a 20th century pipe organ and was produced by Randall Dunn.",8.3,2018,"annavonhausswolff2018deagic"
81,146,"By the Way I Forgive You","Brandi Carlile",2018-02-16,"The sixth full-length studio release for the singer-songwriter was co-produced by Dave Cobb and Shooter Jennings.",7.9,2018,"brandicarlile2018bytyou"
81,147,"Damned Devotion","Joan as Police Woman",2018-02-09,"The fifth full-length release for Joan Wasser was produced with Thomas Bartlett and Parker Kindred.",6.4,2018,"joanaspolicewoman2018damion"
81,148,"Open Here","Field Music",2018-02-02,"The sixth full-length release for the British alternative rock band features contributions from Liz Corney, Ed Cross, Simon Dennis, Pete Fraser, Sarah Hayes, Ele Leckie, Jo Montgomery, and Chrissie Slater.",8,2018,"fieldmusic2018opeere"
81,149,"Konoyo","Tim Hecker",2018-09-28,"The experimental electronic composer collaborated with gagaku ensemble Tokyo Gakuso on his ninth full-length release.",7.8,2018,"timhecker2018konoyo"
81,150,"American Dollar Bill - Keep Facing Sideways, You're Too Hideous To Look at Face On","Sumac",2018-02-23,"The collaboration between Keiji Haino and Sumac was recorded during improvised sessions.",NA,2018,"sumac2018ameeon"
81,151,"Redemption","Jay Rock",2018-06-15,"The third full-length studio release for the Southern California rapper features guest appearances from J. Cole, Future, Jeremih, Kendrick Lamar, and SZA.",8.1,2018,"jayrock2018redion"
81,152,"LUMP","LUMP",2018-06-01,"The debut full-length release for the collaboration between Laura Marling and Mike Lindsay was recorded in London.",8,2018,"lump2018lumump"
81,153,"Prequelle","Ghost",2018-06-01,"The fourth full-length studio release for the Swedish metal band was produced by Tom Dalgety.",8.2,2018,"ghost2018prelle"
81,154,"Palo Santo","Years & Years",2018-07-06,"The second full-length release for the British electronic pop trio led by Olly Alexander features contributions from such artist as Greg Kurstin, Steve Mac, Julia Michaels, Justin Tranter, and Two Inch Punch.",8.2,2018,"yearsyears2018palnto"
81,155,"Room Inside the World","Ought",2018-02-16,"The third full-length release for the Canadian post-punk band was produced by Nicolas Vernhes.",8,2018,"ought2018roorld"
81,156,"Extralife","Darlingside",2018-02-23,"The third full-length release for the Massachusetts alt-folk band was co-produced with Dan Cardinal.",NA,2018,"darlingside2018extife"
81,157,"FM!","Vince Staples",2018-11-02,"The third full-length studio release for the California rapper features guest appearances from E-40, Jay Rock, Kamaiyah, Kehlani, Earl Sweatshirt, Ty Dolla $ign, and Tyga.",8,2018,"vincestaples2018fmfm"
81,158,"Shelter","Olivia Chaney",2018-06-15,"The second full-length solo release for the British folk singer-songwriter was produced by Thomas Bartlett.",NA,2018,"oliviachaney2018sheter"
81,159,"Chemistry Lessons Volume 1","Chris Carter",2018-03-30,"The first new full-length solo release for the Carter Tutti/Throbbing Gristle artist in 17 years was influenced in part by the death of Throbbing Gristle's Peter Christopherson, British folk music and the BBC Radiophonic Workshop.",NA,2018,"chriscarter2018cheme1"
81,160,"Lost & Found","Jorja Smith",2018-06-08,"The debut full-length release for the British R&B singer-songwriter features contributions from Dizzee Rascal, Amanda Ghost, and Tom Misch.",8.4,2018,"jorjasmith2018losund"
81,161,"Ultraviolet","Kelly Moran",2018-11-02,"The first release on the Warp label for the Brooklyn-based composer, producer and multi-instrumentalist features influences from black metal, classical, dream pop, and jazz music.",7.8,2018,"kellymoran2018ultlet"
81,162,"Your Queen Is A Reptile","Sons of Kemet",2018-03-30,"The third full-length release for the jazz quartet led by the tenor saxophonist Shabaka Hutchings features contributions from Josh Idehen and Congo Natty.",8.3,2018,"sonsofkemet2018youile"
81,163,"Be More Kind","Frank Turner",2018-05-04,"The seventh full-length studio release for the British singer-songwriter was produced by Joshua Block, Austin Jenkins and Charlie Hugall.",7,2018,"frankturner2018bemind"
81,164,"Time & Space","Turnstile",2018-02-23,"The second full-length release for the Baltimore hardcore band was produced by Will Yip.",7.5,2018,"turnstile2018timace"
81,165,"Loma","Loma",2018-02-16,"This is the debut full-length release for the project formed by Shearwater's Jonathan Meiburg, and Emily Cross and Dan Duszynski of Cross Record.",8,2018,"loma2018lomoma"
81,166,"Yawn","Bill Ryder-Jones",2018-11-02,"The fourth full-length solo release for the British singer-songwriter was self-produced and features guest vocals from The Orielles and Our Girl.",7.5,2018,"billryderjones2018yawawn"
81,167,"Downey to Lubbock","Dave Alvin",2018-06-01,"The debut full-length collaboration between Dave Alvin and Jimmie Dale Gilmore features 10 covers and two originals, including the title track co-written by the duo.",NA,2018,"davealvin2018dowock"
81,168,"The Horizon Just Laughed","Damien Jurado",2018-05-04,"The latest full-length release for the Seattle-based indie singer-songwriter was self-produced.",7.6,2018,"damienjurado2018thehed"
81,169,"Kill the Lights","Tony Molina",2018-07-27,"This is the third full-length solo release for the San Francisco Bay Area artist.",7.1,2018,"tonymolina2018kilhts"
81,170,"Someday Everything Will Be Fine","Spider Bags",2018-08-03,"The fifth full-length release for the garage punk band features guest appearances from Matthew Hoopengardner of the Golden Boys, Jana Misener, Seth Moody, Jack Oblivian, Patrick Stickles of Titus Andronicus, John Whittemore, and Krista Wroten-Combest of the Memphis Dawls.",NA,2018,"spiderbags2018somine"
81,171,"Pastoral","Gazelle Twin",2018-09-21,"The latest full-length release for the British electronic artist Elizabeth Bernholz features elements of folk music, as well as the harpsichord and recorder.",8.4,2018,"gazelletwin2018pasral"
81,172,"Sweetener","Ariana Grande",2018-08-17,"The fourth full-length studio release for the pop singer features guest appearances from Nicki Minaj, Missy Elliott and Pharrell Williams.",7.6,2018,"arianagrande2018swener"
81,173,"The Crossing","Alejandro Escovedo",2018-09-14,"The latest release for the Texas-based singer-songwriter is a concept album about two men, one from Italy and the other from Mexico, as they seek to immigrate to the United States.",NA,2018,"alejandroescovedo2018theing"
80,174,"We're Not Talking","The Goon Sax",2018-09-14,"The second full-length release for the Australian indie pop trio was produced with Architecture In Helsinki's James Cecil and Cameron Bird.",7,2018,"thegoonsax2018wering"
80,175,"Devotion","Tirzah",2018-08-10,"The debut full-length release for the British alternative R&B artist was written/produced with Mica Levi.",8,2018,"tirzah2018devion"
80,176,"She Remembers Everything","Rosanne Cash",2018-11-02,"The 15th full-length release for the singer-songwriter features contributions from such artists as T Bone Burnett, Elvis Costello, Kris Kristofferson, John Leventhal, Lera Lynn, Tucker Martine, and Sam Phillips.",7.5,2018,"rosannecash2018sheing"
80,177,"New Path","Essaie Pas",2018-03-16,"The fifth full-length release for the French Canadian husband-and-wife duo was inspired by n Philip K. Dick's A Scanner Darkly.",NA,2018,"essaiepas2018newath"
80,178,"Forth Wanderers","Forth Wanderers",2018-04-27,"The second full-length release for the indie rock band that includes members based in Ohio and New York was recorded in five days by Cameron Konner.",7.9,2018,"forthwanderers2018forers"
80,179,"Ventriloquism","Meshell Ndegeocello",2018-03-16,"The covers album from the singer-songwriter features such 1980-90s songs as George Clinton's ""Atomic Dog 2017,"" Janet Jackson's ""Funny How Time Flies (When You're Having Fun),"" Prince's ""Sometimes It Snows in April,"" Sade's ""Smooth Operator,"" Tina Turner's ""Private Dancer,"" and ""TLC's ""Waterfalls.""",8.6,2018,"meshellndegeocello2018venism"
80,180,"I Need To Start a Garden","Haley Heynderickx",2018-03-09,"The debut full-length release for the Portland, Oregon singer-songwriter was produced by Zak Kimball.",8.2,2018,"haleyheynderickx2018ineden"
80,181,"The Louder I Call, The Faster It Runs","Wye Oak",2018-04-06,"The sixth full-length release for the Baltimore duo of Jenn Wasner and Andy Stack was mixed by John Congleton.",7.8,2018,"wyeoak2018theuns"
80,182,"Pulse/Quartet","Steve Reich",2018-02-02,"The latest release for the composer features two pieces: Pulse includes winds, strings, piano and electric bass with the International Contemporary Ensemble and Quartet includes two vibraphones and two pianos with the Colin Currie Group.",NA,2018,"stevereich2018pultet"
80,183,"Noonday Dream","Ben Howard",2018-06-01,"The third full-length release for the British singer-songwriter was recorded in England and France with Mickey Smith.",8.3,2018,"benhoward2018nooeam"
80,184,"Black Panther: The Album","Original Soundtrack",2018-02-09,"The soundtrack to the Black Panther film was curated by Kendrick Lamar (and he features on five songs) includes appearances from such artists as 2 Chainz, Ab-Soul, Anderson .Paak, James Blake, Future, Jay Rock, Swae Lee, Mozzy, ScHoolboy Q, Travis Scott, Vince Staples, the Weeknd, and Zacari.",7.8,2018,"originalsoundtrack2018blabum"
80,185,"7","Beach House",2018-05-11,"The seventh full-length release for the Baltimore dream pop duo was recorded in part in its home studio with some help from Peter Kember (aka Sonic Boom).",8.3,2018,"beachhouse201877"
80,186,"Fever","Black Milk",2018-02-23,"The seventh full-length solo release for the Detroit rapper/producer features guest appearances from Ab, Dwele, and Sudie.",8.2,2018,"blackmilk2018fevver"
80,187,"Another Life","Amnesia Scanner",2018-09-07,"The debut full-length release for the Berlin-based Finnish experimental electronic duo of Ville Haimala and Martti Kalliala features guest appearances from Pan Daijing and Oracle.",NA,2018,"amnesiascanner2018anoife"
80,188,"The Morning Star","Daniel Bachman",2018-07-27,"The 12th full-length release for the Virginia six-string and lap guitarist features contributions from Forrest Marquisee and Ian McColm.",NA,2018,"danielbachman2018thetar"
80,189,"Overload","Georgia Anne Muldrow",2018-10-26,"The latest release for the Los Angeles R&B artist features guest appearances from Shana Jenson and Dudley Perkins.",7.8,2018,"georgiaannemuldrow2018oveoad"
80,190,"Power","Lotic",2018-07-13,"The debut full-length release for the Houston-born and Berlin-based electronic producer J'Kerian Morgan was inspired partly by marching bands and Ta-Nehisi Coates' ""Between The World And Me.""",7.5,2018,"lotic2018powwer"
80,191,"Vanished Gardens","Charles Lloyd & the Marvels",2018-06-29,"The collaboration with Lucinda Williams, the saxophonist and the Marvels (Bill Frisell, Greg Leisz, Reuben Rogers, and Eric Harland) features new versions of Williams' songs “Dust,” “Ventura” and “Unsuffer Me,” as well as Thelonious Monk’s “Monk’s Mood,” Jim Hendrix’s “Angel,” and three original instrumentals.",NA,2018,"charleslloydthemarvels2018vanens"
80,192,"Tell Me How You Really Feel","Courtney Barnett",2018-05-18,"The second full-length release for the Australian singer-songwriter was produced with Burke Reid and Dan Luscombe.",8.1,2018,"courtneybarnett2018teleel"
80,193,"Hundreds of Days","Mary Lattimore",2018-05-18,"The second full-length release for the Los Angeles-based harpist was created in a Northern California barn during a residency at the Headlands Center for the Arts.",8.3,2018,"marylattimore2018hunays"
80,194,"Vessel","Frankie Cosmos",2018-03-30,"The latest release for the New York indie pop project of Greta Kline  is its first on the Sub Pop label.",7.4,2018,"frankiecosmos2018vessel"
80,195,"Faithful Fairy Harmony","Josephine Foster",2018-11-16,"The latest release for the Colorado-based singer-songwriter features contributions from Jon Estes, Victor Herrero, Chris Scruggs, Gyða Valtýsdóttir, as well as members of The Cherry Blossoms.",NA,2018,"josephinefoster2018faiony"
80,196,"Grid of Points","Grouper",2018-04-27,"The 11th full length release for Liz Harris was written and recorded in Wyoming over a week-and--a-half.",8.2,2018,"grouper2018grints"
